2021-02-19 19:38:38,"RT @oromartv: El candidato a la Presidencia, #YakuPérez, ha indicado que no apoyará a #GuillermoLasso y se refirió al proceso actual como ""…","Quito, Ecuador",3
2021-02-19 19:36:48,"“Me salió la indignación, humano soy, en mis declaraciones en PK la forma no fue apropiada, ofrezco disculpas. Aún… https://t.co/F8DXEL286U",Ecuador,0
2021-02-19 19:35:14,"RT @JRE_Ecuador: Junto con el #FrentePopular y el @FUTtrabajadores, vamos a luchar este martes contra el #FraudeElectoral.
#FeriadoElectora…",cuyabeno,5
2021-02-19 19:34:44,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador ,55
2021-02-19 19:31:19,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,,55
2021-02-19 19:27:32,"RT @ADN_BSC: Enrique Pita es de CREO, partido político de Guillermo Lasso, fue él, con su abstención, quien impidió la mayoría necesaria pa…","Quito, Ecuador",45
2021-02-19 19:26:46,"RT @ArellaProano: Espere 4 días para volver a hablar, y decirles que siempre tuve razón, con los ojos desorbitados y la cara llena de odio,…","Quito, Ecuador",277
2021-02-19 19:24:15,RT @soyfdelrincon: Yaku Pérez busca recuperar votos por la vía legal https://t.co/iJ6E8rDVbU via @soyfdelrincon #YakuPerez #Ecuador #Elecci…,,19
2021-02-19 19:21:25,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,El Carmen-Manabi ,55
2021-02-19 19:17:02,RT @Arcabuz1: Nunca hubo humo blanco @elcomerciocom #Lasso #YakuPerez https://t.co/9W5BvCiom9,Región autónoma Nueva Sodoma.,1
2021-02-19 19:12:03,"RT @ecuadorenvivo: #ENVIDEO Carlos Vera: '¡Qué pena!, hemos conocido al verdadero #YakuPérez ' https://t.co/ajwfHa2Q4S @CarlosVerareal http…",,47
2021-02-19 19:11:07,Nudo gordiano @elcomerciocom #CNE #Lasso #YakuPerez https://t.co/zYYSrErVSN,,0
2021-02-19 19:09:09,Nunca hubo humo blanco @elcomerciocom #Lasso #YakuPerez https://t.co/9W5BvCiom9,,1
2021-02-19 19:02:59,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Australia,55
2021-02-19 19:01:19,"RT @ecuadorenvivo: #ENVIDEO Vera: '¡Qué pena!, hemos conocido al verdadero #YakuPérez ' https://t.co/ajwfHa2Q4S @CarlosVerareal https://t.c…",,46
2021-02-19 19:01:18,"RT @GaiaAfraniaEc: Juez acepta a trámite y convoca a audiencia para ""Acción de Protección con medida cautelar"" relacionada con el proceso e…",,7
2021-02-19 19:01:18,RT @ArellaProano: @ElRebeldeEc @LassoGuillermo Sr. Lasso sabe como lograron #YakuPerez  y #Hervas  su votación ? Por tik tok . No sea necio…,,2
2021-02-19 18:58:27,"RT @JRE_Ecuador: Junto con el #FrentePopular y el @FUTtrabajadores, vamos a luchar este martes contra el #FraudeElectoral.
#FeriadoElectora…",,5
2021-02-19 18:57:30,"RT @JRE_Ecuador: Junto con el #FrentePopular y el @FUTtrabajadores, vamos a luchar este martes contra el #FraudeElectoral.
#FeriadoElectora…",Lat 0° -Guayaquil/ Ecuador,5
2021-02-19 18:56:50,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,,55
2021-02-19 18:53:48,"RT @PrimeraPlanaECU: #YakuPérez ofreció disculpas por sus declaraciones desde la sede de @PKnacional18  :""Me salió la indignación, humano s…",,13
2021-02-19 18:52:27,RT @RenedJEs: Frente al fraude movilización y resistencia popular #YakuPérez,,5
2021-02-19 18:50:40,"RT @dayumaEc: Hay una tercera vía en crecimiento, fuerte, organizada con capacidad de movilización. 
Resistiendo y luchando. A esa vía le a…",,2
2021-02-19 18:43:16,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,,55
2021-02-19 18:41:08,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,,55
2021-02-19 18:36:30,"Junto con el #FrentePopular y el @FUTtrabajadores, vamos a luchar este martes contra el #FraudeElectoral.… https://t.co/iZRglTXEy4",Ecuador,5
2021-02-19 18:35:13,RT @soyfdelrincon: Yaku Pérez busca recuperar votos por la vía legal https://t.co/iJ6E8rDVbU via @soyfdelrincon #YakuPerez #Ecuador #Elecci…,Panamá,19
2021-02-19 18:31:27,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador ,55
2021-02-19 18:28:46,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 18:26:53,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,,55
2021-02-19 18:26:45,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 18:26:12,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 18:25:32,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 18:25:05,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Guayaquil-Ecuador ,55
2021-02-19 18:25:04,RT @soyfdelrincon: Yaku Pérez busca recuperar votos por la vía legal https://t.co/iJ6E8rDVbU via @soyfdelrincon #YakuPerez #Ecuador #Elecci…,Guatemala,19
2021-02-19 18:25:02,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,,55
2021-02-19 18:24:44,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 18:24:07,RT @ecuadorenvivo: #VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apoyan'…,Ecuador,55
2021-02-19 18:23:53,#VIDEO Marco Antonio Arguello denuncia 'secuestro y agresiones de #YakuPérez contra líderes indígenas que no le apo… https://t.co/W6nB25Ry54,Ecuador,55
2021-02-19 18:20:33,"RT @GaiaAfraniaEc: Juez acepta a trámite y convoca a audiencia para ""Acción de Protección con medida cautelar"" relacionada con el proceso e…","Ecuador, Loja",7
2021-02-19 18:19:32,"RT @GaiaAfraniaEc: Juez acepta a trámite y convoca a audiencia para ""Acción de Protección con medida cautelar"" relacionada con el proceso e…",Kitu,7
2021-02-19 18:17:59,"RT @GaiaAfraniaEc: Juez acepta a trámite y convoca a audiencia para ""Acción de Protección con medida cautelar"" relacionada con el proceso e…","Quito, Ecuador",7
2021-02-19 18:15:59,"RT @xglagtu: @yakuperezg Pensé en algún momento que era diferente y que votaría ahora o un futuro  por Ud, pero luego de las declaraciones…",Guayaquil - Ecuador,1
2021-02-19 18:14:34,RT @soyfdelrincon: Yaku Pérez busca recuperar votos por la vía legal https://t.co/iJ6E8rDVbU via @soyfdelrincon #YakuPerez #Ecuador #Elecci…,,19
2021-02-19 18:14:33,"RT @LunaMayo20: Esta imagen se la regalo a los q tengan aún alguna duda a quien obedece #YakuPerez. El ""camaleón político"" es un lider cons…",,72
2021-02-19 18:14:07,RT @soyfdelrincon: Yaku Pérez busca recuperar votos por la vía legal https://t.co/iJ6E8rDVbU via @soyfdelrincon #YakuPerez #Ecuador #Elecci…,,19
2021-02-19 18:13:21,RT @soyfdelrincon: Yaku Pérez busca recuperar votos por la vía legal https://t.co/iJ6E8rDVbU via @soyfdelrincon #YakuPerez #Ecuador #Elecci…,En todas partes,19
2021-02-19 18:04:21,"@GenaroEscobedo7 @FerminVaca @revistaPlanV @Dani_feijootv Así es, que bien que entró en razón el señor #YakuPerez s… https://t.co/EwAX0LI355",Ecuador,0
2021-02-19 17:59:33,"RT @PrimeraPlanaECU: #YakuPérez ofreció disculpas por sus declaraciones desde la sede de @PKnacional18  :""Me salió la indignación, humano s…","Punta Carnero, Ecuador 🇪🇨 ",13
2021-02-19 17:59:30,@JelouRecargado Con razón ahora se hace el arrepentido #YakuPerez,Planet Express,1
2021-02-19 17:55:12,"RT @ErmelRosario: 👺1/2 METRO DECEPCIONADO POR FICCIÓN DE YAKU PÉREZ, YA NO SE VA AL PÁRAMO👹👹
#NiUnVotoALaDerecha 
Carlos Vera dice que #Yak…",,21
2021-02-19 17:50:11,"RT @LaReinaDeNarnia: Doble Moral, versión #YakuPerez https://t.co/SojUqQcYWR","Quito, Ecuador",14
2021-02-19 17:49:55,RT @ArellaProano: @ElRebeldeEc @LassoGuillermo Sr. Lasso sabe como lograron #YakuPerez  y #Hervas  su votación ? Por tik tok . No sea necio…,"Quito, Ecuador",2
2021-02-19 17:48:59,"Como cuando te indignas y te mandas como insulto: #DelincuenciaOrganizada

Feas iras de #YakuPerez",Quito - Ecuador,0
2021-02-19 17:44:41,RT @soyfdelrincon: Yaku Pérez busca recuperar votos por la vía legal https://t.co/iJ6E8rDVbU via @soyfdelrincon #YakuPerez #Ecuador #Elecci…,"Guayaquil, Ecuador",19
2021-02-19 17:43:34,#YakuPérez ofrece disculpas por sus declaraciones realizada días atrás. https://t.co/Eu8imxFfY6,Ecuador,0
2021-02-19 17:43:02,"RT @PrimeraPlanaECU: #YakuPérez ofreció disculpas por sus declaraciones desde la sede de @PKnacional18  :""Me salió la indignación, humano s…",,13
2021-02-19 17:41:28,@ElRebeldeEc @LassoGuillermo Sr. Lasso sabe como lograron #YakuPerez  y #Hervas  su votación ? Por tik tok . No sea… https://t.co/QGPBYfZcdl,Quito Ambato y Guayaquil.,2
2021-02-19 17:40:58,"RT @PrimeraPlanaECU: #YakuPérez ofreció disculpas por sus declaraciones desde la sede de @PKnacional18  :""Me salió la indignación, humano s…",Ecuador,13
2021-02-19 17:30:56,"RT @LaReinaDeNarnia: Doble Moral, versión #YakuPerez https://t.co/SojUqQcYWR","Kearny, NJ",14
2021-02-19 17:27:53,RT @soyfdelrincon: Yaku Pérez busca recuperar votos por la vía legal https://t.co/iJ6E8rDVbU via @soyfdelrincon #YakuPerez #Ecuador #Elecci…,"Quito, Ecuador",19
2021-02-19 17:10:14,"RT @PrimeraPlanaECU: #YakuPérez ofreció disculpas por sus declaraciones desde la sede de @PKnacional18  :""Me salió la indignación, humano s…","Quito, Ecuador",13
2021-02-19 17:07:57,"RT @RedKapari: ""Yo creo que #YakuPerez y #GuillermoLasso están mucho mas cercanos de lo que se pueden imaginar aquellos analistas, aquellos…",,18
2021-02-19 17:05:35,Se le salió el indio que lleva dentro #YakuPerez #EcuadorDecide2021 https://t.co/z6brlw3P8D,Spain,0
2021-02-19 17:01:03,RT @soyfdelrincon: Yaku Pérez asegura que la marcha indígena es pacífica https://t.co/zeI8Xhp5RO via @soyfdelrincon #YakuPerez #Ecuador #El…,GUAYAQUIL,7
