2021-02-18 16:26:04,"@panchojimenezs @Guillermolasso @ucsg_tv LASSO es la mejor opción, ya estamos conociendo a los que quieren con amen… https://t.co/biyQ5K0ywk","Guayaquil, Ecuador",0
2021-02-18 16:15:07,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",Caracas - Venezuela ,52
2021-02-18 16:01:04,RT @almayadeen_es: Marcha indígena exige recuento de votos en Ecuador https://t.co/fAC0FSsSPY #Ecuador #Marchaindigena #Indigena #Eleccione…,"Guayaquil, Ecuador",1
2021-02-18 15:59:09,RT @panchojimenezs: “Los ecuatorianos  le dieron su voto a @guillermolasso porque desean un país de OPORTUNIDADES y PROGRESO. Seguiremos ad…,"Guayaquil, Ecuador",6
2021-02-18 15:55:29,Marcha indígena exige recuento de votos en Ecuador https://t.co/fAC0FSsSPY #Ecuador #Marchaindigena #Indigena… https://t.co/NssBS10MoS,"Beirut, Líbano",1
2021-02-18 15:55:02,Pregunto: Dónde esta la candidata a vicepresidenta de Yaku q salió en 1 video comprometiendo a #GuillermoLasso a q… https://t.co/OAwjsCQvs5,Guayaquil,0
2021-02-18 15:27:43,@NathalieViteri? Porque la @FiscaliaEcuador no investiga esta denuncia pues usar dinero público para publicidad ele… https://t.co/TkgdD4dc7u,"Guayaquil, Ecuador",0
2021-02-18 15:25:14,"RT @HulkRickyFlower: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al c…",Ecuador,10
2021-02-18 15:24:23,"RT @Camilaaae: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al candida…",,1
2021-02-18 15:16:35,"RT @Evelyn95031545: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al ca…",,2
2021-02-18 15:16:24,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",venezuela,52
2021-02-18 15:16:05,"RT @Evelyn95031545: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al ca…",,2
2021-02-18 15:15:36,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/nbTvK6naDd",,2
2021-02-18 15:13:13,"RT @CluciaFernanda: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al ca…","Quito, Ecuador",2
2021-02-18 15:09:04,RT @Andreit03651788: #GuillermoLasso asi deverian estar ya algunos de estos personajes corruptos ya ase tiempo empesando con la 10/20 https…,,5
2021-02-18 15:09:03,"A los que esten pensando en porquien votar en srgunda vuelta , les recomiendo no entrar a tweeter , hay pura gente… https://t.co/QhsBGMdipY",,0
2021-02-18 15:03:47,"RT @HulkRickyFlower: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al c…",Ecuador,10
2021-02-18 15:00:17,RT @MishellSandov19: #guillermolasso ya basta https://t.co/7T0Osylzsn,Ecuador,1
2021-02-18 15:00:01,"Si se da el hipotético caso de Yaku en 2da vuelta, votaré por el, pero amarrado y muerto. 
#Yaku #GuillermoLasso… https://t.co/nUF3nQnjgm",Quito,1
2021-02-18 15:00:00,"Si se da el hipotético caso de Yaku en 2da vuelta, votaré por el, pero amarrado y muerto.
#Yaku #GuillermoLasso… https://t.co/8zeutFlbzN",Quito - Ecuador,0
2021-02-18 14:55:13,RT @Andreit03651788: #GuillermoLasso este señor siempre diciendo mentiras https://t.co/Y7nlAbKVFO,,2
2021-02-18 14:55:11,RT @Andreit03651788: #GuillermoLasso es un tipo de doble cara ase una cosa y despues lo niega para su conveniensia https://t.co/UITdqmZBS2,,2
2021-02-18 14:55:08,"RT @Andreit03651788: Esta es la gente miserable de 
#GuillermoLasso https://t.co/IEXrxPamer",,2
2021-02-18 14:55:00,RT @Andreit03651788: #GuillermoLasso cuando son entre corruptos no se dicen nada se quedan callados https://t.co/2M0YLNsi08,,2
2021-02-18 14:54:55,RT @Andreit03651788: #GuillermoLasso asi deverian estar ya algunos de estos personajes corruptos ya ase tiempo empesando con la 10/20 https…,,5
2021-02-18 14:54:50,RT @Andreit03651788: #GuillermoLasso esta es la clase de gente traisionera e himpocritas entre ellos mismos https://t.co/SMpBclupmS,,3
2021-02-18 14:53:13,#guillermolasso ya basta https://t.co/7T0Osylzsn,,1
2021-02-18 14:52:34,#GuillermoLasso asi deverian estar ya algunos de estos personajes corruptos ya ase tiempo empesando con la 10/20 https://t.co/w6qYvtcmr7,"Riobamba, Ecuador",0
2021-02-18 14:50:11,RT @Andreit03651788: #GuillermoLasso asi deverian estar ya algunos de estos personajes corruptos ya ase tiempo empesando con la 10/20 https…,"Quito, Ecuador",5
2021-02-18 14:48:30,#GuillermoLasso esta es la clase de gente traisionera e himpocritas entre ellos mismos https://t.co/SMpBclupmS,,3
2021-02-18 14:47:54,"RT @callesdecuenca: #HISTORIA #ECUADOR Abril 2017
#GuillermoLasso: ""Vamos a exigir que se recuenten los votos uno a uno..."" https://t.co/jL…",,1
2021-02-18 14:47:53,#GuillermoLasso asi deverian estar ya algunos de estos personajes corruptos ya ase tiempo empesando con la 10/20 https://t.co/q49FcULJRP,,5
2021-02-18 14:46:23,#GuillermoLasso cuando son entre corruptos no se dicen nada se quedan callados https://t.co/2M0YLNsi08,,2
2021-02-18 14:45:16,"Esta es la gente miserable de 
#GuillermoLasso https://t.co/IEXrxPamer",,2
2021-02-18 14:44:01,#GuillermoLasso es un tipo de doble cara ase una cosa y despues lo niega para su conveniensia https://t.co/UITdqmZBS2,,2
2021-02-18 14:43:54,#GuillermoLasso este señor siempre diciendo mentiras https://t.co/Y7nlAbKVFO,,2
2021-02-18 14:37:52,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/niPQyCXfXh",,1
2021-02-18 14:36:19,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/FWuZyetXrx",,0
2021-02-18 14:36:15,"RT @HulkRickyFlower: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al c…",,10
2021-02-18 14:35:42,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/VqAM4HELJr",,1
2021-02-18 14:35:25,"RT @HulkRickyFlower: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al c…","Quito, Ecuador",10
2021-02-18 14:35:18,"RT @HulkRickyFlower: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al c…",,10
2021-02-18 14:34:53,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/ao7SdNzARq","Quito, Ecuador",0
2021-02-18 14:34:41,"RT @HulkRickyFlower: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al c…","Quito, Ecuador",10
2021-02-18 14:29:44,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/wxomVxIo0G",,2
2021-02-18 14:29:35,"RT @HulkRickyFlower: #GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora al c…","Guayaquil, Ecuador",10
2021-02-18 14:29:22,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 14:28:16,"#GuillermoLasso es el maestro del engaño... Lo hizo en el feriado bancario, en las propuestas de gobierno y ahora a… https://t.co/CecM8eL6FB",,10
2021-02-18 14:10:28,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 14:04:24,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",,52
2021-02-18 14:01:07,RT @panchojimenezs: “Los ecuatorianos  le dieron su voto a @guillermolasso porque desean un país de OPORTUNIDADES y PROGRESO. Seguiremos ad…,,6
2021-02-18 14:00:50,"RT @EnClavePolitik: ▶️La primera vuelta presidencial en #Ecuador tiene un claro ganador, #AndrésArauz, de la revolución ciudadana. Y hasta…",Punto Fijo,52
